Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Nitro lookbook id (product.metafields.nitro_lookbook.lookbook_product),Hide from Search (product.metafields.seo.hidden),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Included / Vietnam,Price / Vietnam,Compare At Price / Vietnam,Status
sweatshirts-us-form-pod,,,,,,,,,mint,,,l,,,,,Sweater-mint-l,400.0,,0,deny,manual,12.80,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirts-us-form-pod,,,,,,,,,mint,,,xl,,,,,Sweater-mint-xl,400.0,,0,deny,manual,12.80,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirts-us-form-pod,,,,,,,,,mint,,,2xl,,,,,Sweater-mint-2xl,400.0,,0,deny,manual,15.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirts-us-form-pod,,,,,,,,,mint,,,3xl,,,,,Sweater-mint-3xl,400.0,,0,deny,manual,17.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirts-us-form-pod,,,,,,,,,mint,,,4xl,,,,,Sweater-mint-4xl,400.0,,0,deny,manual,17.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
sweatshirts-us-form-pod,,,,,,,,,mint,,,5xl,,,,,Sweater-mint-5xl,400.0,,0,deny,manual,17.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Gildan18000-MintGreen-HangingVol5-BohoBabeMockupscopy.jpg?v=1737040045,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,T-Shirt 1717 - Comfort Colors (US),"<ul>
<li>Comfort Colors styles are garment dyed for that lived in feel and almost no shrinkage at home</li>
<li>Soft ring spun cotton fabric with 100% cotton threads</li>
<li>Topstitched, classic width, rib collar</li>
<li>Signature twill label and shoulder to shoulder twill tape</li>
<li>Relaxed fit, seamless body</li>
<li>Proud member of the U.S. Cotton Trust Protocol</li>
<li>Made with OEKO-TEX certified low-impact dyes</li>
<li>Our clean pigment dye colors are salt free</li>
<li>Plastic waste is diverted from landfills annually by the removal of polybags from all products except color White</li>
</ul>
<!---->",Eco Print,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Color,black-1,product.metafields.shopify.color-pattern,Size,s,product.metafields.shopify.size,,,,"",300.0,,-2,deny,manual,9.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Bay.jpg?v=1724218400,1,"",false,,,,,,,,,,,,,,,,adults,,black-1; white; ivory; pepper; blue-jean; grey; moss; true-navy; denim; light-green; bay; chambray,cotton,crew,s; m; l; xl; xxl; xxxl; 4xl,short,unisex,medium,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_c0f64659-773c-4a96-ad98-a5ed47af43f3.jpg?v=1724218400,kg,,,true,,,true,,,true,,,active
t-shirt-1717-comfort-colors-us,,,,,,,,,black-1,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_c0f64659-773c-4a96-ad98-a5ed47af43f3.jpg?v=1724218400,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_c0f64659-773c-4a96-ad98-a5ed47af43f3.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,black-1,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/BlueJean.jpg?v=1724218400,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_c0f64659-773c-4a96-ad98-a5ed47af43f3.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,black-1,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Chambray.jpg?v=1724218400,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_c0f64659-773c-4a96-ad98-a5ed47af43f3.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,black-1,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Denim.jpg?v=1724218400,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_c0f64659-773c-4a96-ad98-a5ed47af43f3.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,black-1,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Grey.jpg?v=1724218400,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_c0f64659-773c-4a96-ad98-a5ed47af43f3.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,black-1,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Ivory.jpg?v=1724218400,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Black_c0f64659-773c-4a96-ad98-a5ed47af43f3.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,white,,,s,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightGreen.jpg?v=1724218400,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_40454ec0-254e-4703-969f-8c7b9dab01e5.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,white,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Moss.jpg?v=1724218399,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_40454ec0-254e-4703-969f-8c7b9dab01e5.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,white,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Pepper.jpg?v=1724218400,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_40454ec0-254e-4703-969f-8c7b9dab01e5.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,white,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/TrueNavy.jpg?v=1724218400,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_40454ec0-254e-4703-969f-8c7b9dab01e5.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,white,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_40454ec0-254e-4703-969f-8c7b9dab01e5.jpg?v=1724218400,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_40454ec0-254e-4703-969f-8c7b9dab01e5.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,white,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_40454ec0-254e-4703-969f-8c7b9dab01e5.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,white,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/White_40454ec0-254e-4703-969f-8c7b9dab01e5.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,ivory,,,s,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Ivory.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,ivory,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Ivory.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,ivory,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Ivory.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,ivory,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Ivory.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,ivory,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Ivory.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,ivory,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Ivory.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,ivory,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Ivory.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,pepper,,,s,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Pepper.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,pepper,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Pepper.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,pepper,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Pepper.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,pepper,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Pepper.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,pepper,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Pepper.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,pepper,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Pepper.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,pepper,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Pepper.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,blue-jean,,,s,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/BlueJean.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,blue-jean,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/BlueJean.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,blue-jean,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/BlueJean.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,blue-jean,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/BlueJean.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,blue-jean,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/BlueJean.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,blue-jean,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/BlueJean.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,blue-jean,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/BlueJean.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,grey,,,s,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Grey.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,grey,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Grey.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,grey,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Grey.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,grey,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Grey.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,grey,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Grey.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,grey,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Grey.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,grey,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Grey.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,moss,,,s,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Moss.jpg?v=1724218399,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,moss,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Moss.jpg?v=1724218399,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,moss,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Moss.jpg?v=1724218399,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,moss,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Moss.jpg?v=1724218399,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,moss,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Moss.jpg?v=1724218399,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,moss,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Moss.jpg?v=1724218399,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,moss,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Moss.jpg?v=1724218399,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,true-navy,,,s,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/TrueNavy.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,true-navy,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/TrueNavy.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,true-navy,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/TrueNavy.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,true-navy,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/TrueNavy.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,true-navy,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/TrueNavy.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,true-navy,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/TrueNavy.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,true-navy,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/TrueNavy.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,denim,,,s,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Denim.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,denim,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Denim.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,denim,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Denim.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,denim,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Denim.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,denim,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Denim.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,denim,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Denim.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,denim,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/Denim.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,light-green,,,s,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightGreen.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,light-green,,,m,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightGreen.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,light-green,,,l,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightGreen.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,light-green,,,xl,,,,,"",300.0,,0,deny,manual,9.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightGreen.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,light-green,,,xxl,,,,,"",300.0,,0,deny,manual,12.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightGreen.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,light-green,,,xxxl,,,,,"",300.0,,0,deny,manual,13.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightGreen.jpg?v=1724218400,kg,,,,,,,,,,,,
t-shirt-1717-comfort-colors-us,,,,,,,,,light-green,,,4xl,,,,,"",300.0,,0,deny,manual,14.90,,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0884/8162/8475/files/LightGreen.jpg?v=1724218400,kg,,,,,,,,,,,,
